knee_angle_left,knee_angle_right,knee_angle_avg,hip_angle_left,hip_angle_right,ankle_angle_left,ankle_angle_right,back_angle,hip_hinge_angle,frontal_weight,foot_asymmetry,knee_cave_pct_left,knee_cave_pct_right,knee_over_toe_left,knee_over_toe_right,shoulder_width,hip_width,elbow_width,elbow_flare_pct,elbow_flare_angle_lateral,arm_angle_left,arm_angle_right,wrist_dev_left,wrist_dev_right,phase_code,ELBOW_FLARE,ELBOW_INSUFFICIENT_RANGE,WRIST_BENT,score
86.63,93.53,90.08,27.62,18.91,145.92,177.13,78.54,27.62,0.0,0.007722665648820848,6.181609716731912,-1.6822288130790786,0.05368199376160032,-0.018177872208758217,0.025956963628322116,0.03514234208852823,0.01032410495714775,-60.22606840700377,26.391622680550086,134.37,103.74,0.04818969220015712,0.12220573100778831,3,NONE,MEDIUM,MEDIUM,70.0
85.8,87.17,86.485,13.12,12.15,174.95,160.19,73.4,12.63,0.925,0.00933089749315974,1.2995975826832984,1.8544910421696814,0.015826346270946146,0.009846621935546196,0.14000943358455153,0.19451482229286335,0.20539419183452234,46.70025195872608,3.3828593826788325,169.61,117.72,0.029692605324125376,0.11957906503373361,3,HIGH,MEDIUM,NONE,60.0
82.01,68.32,75.16499999999999,6.18,3.63,151.72,162.89,79.5,4.9,0.677,0.02272666482430663,1.8258761449050143,-2.0765398345135244,0.032400064969506315,-0.05058673111497525,0.09538688151940283,0.23655483255068763,0.18712052898649562,96.1700875486039,67.05583874199438,91.32,105.34,0.06634345065066288,0.07125713709760317,3,HIGH,MEDIUM,MEDIUM,45.0
109.03,100.32,104.675,29.07,24.28,104.8,149.31,81.82,29.07,0.0,0.0243602200905374,0.6594633698916774,1.1276650712246705,-0.004443903880618105,0.025428026494247025,0.048642777340608845,0.056377040060938466,0.04438609520832537,-8.75090273418626,70.15644887482088,107.26,174.63,0.04371489833871545,0.013689744090360612,2,NONE,MEDIUM,MEDIUM,70.0
101.36,117.58,109.47,31.08,35.94,158.06,149.66,74.42,33.51,0.951,0.0044267049084102394,1.235019637623791,2.269646027627048,-0.0004536210910096039,0.004982431793934539,0.18336420873020082,0.17928270382691144,0.18122649864765927,-1.165827342939612,19.609549353593444,72.39,127.26,0.0957390061816421,0.12823853037472432,2,NONE,MEDIUM,MEDIUM,70.0
128.76,127.56,128.16,45.16,60.24,178.64,172.15,79.48,52.7,0.864,0.0026048368595212867,-0.03368705471299416,-2.5485898624541092,-0.0016447954167655432,-0.0253878107332548,0.15920914297408484,0.20503526431839758,0.2182538654822035,37.08626364362103,58.50788657677038,163.35,105.7,0.04938557742409089,0.1933858863446114,2,HIGH,MEDIUM,MEDIUM,45.0
154.19,147.18,150.685,75.32,60.33,175.74,155.51,79.15,75.32,0.171,0.002233865933994217,0.09099072890552118,2.6192423995073266,0.006278186022582455,0.01828731949629281,0.07241355636763225,0.07233511394524766,0.10126158699886223,39.837886824357945,38.8346263895309,173.47,128.22,0.02820083715244104,0.140455400151538,2,NONE,MEDIUM,NONE,85.0
122.94,126.53,124.735,45.03,49.25,157.63,151.31,75.51,45.03,0.021,0.004898421100642869,-0.8253917521662879,-0.8016926867524865,-0.019622697111969123,-0.037996066670176076,0.02351599286344319,0.06848428968523024,0.005400721901362315,-77.03383423900416,28.446009112394087,105.42,72.43,0.08486548369780833,0.09531756460963814,2,NONE,MEDIUM,MEDIUM,70.0
108.6,119.34,113.97,42.31,41.28,105.92,92.92,72.01,41.8,0.888,0.0064462037191251875,1.3236224201072067,2.748899467585497,-0.0019353238854104005,0.004122427397621586,0.11846191602260814,0.14510644994963673,0.17210698733196678,45.284656124522435,57.62450922256694,161.72,114.49,0.016795978104523435,0.1491012361720393,2,HIGH,MEDIUM,NONE,60.0
107.26,107.67,107.465,32.47,43.16,174.47,178.01,71.04,37.81,0.932,0.01261739454577504,0.40717807739965584,0.034798130830004936,0.0010265918072027702,0.0021681097151076134,0.15832725377430246,0.2515577557713882,0.14410594225803608,-8.982225850098455,76.3056265023237,32.65,119.04,0.05686881910648167,0.07701863144799947,2,NONE,NONE,MEDIUM,85.0
65.75,59.98,62.864999999999995,3.71,1.96,177.69,120.46,78.48,2.83,0.93,0.0009489871969340369,3.1822620466788685,-4.696302186926104,0.03746850721136641,0.0031048247246293625,0.15849492296798978,0.18881868902513296,0.12568099515463949,-20.703456740994486,14.814014162728702,177.85,161.14,0.01597685056271303,0.05744073891375212,3,NONE,MEDIUM,NONE,85.0
125.12,128.43,126.775,40.76,44.72,131.36,168.61,78.62,40.76,0.0,0.004607834191910798,-2.5802317337004887,0.14700908889418995,-0.010625486479581281,0.007694686382958671,0.03776131628257762,0.05879473776676214,0.015894972965552312,-57.9067296102547,18.015009665758853,143.3,89.81,0.03271052448232947,0.22261218711887298,2,NONE,MEDIUM,NONE,85.0
79.01,79.14,79.075,5.85,8.3,164.68,84.41,76.8,5.85,0.1,0.002577332031119872,1.2272645913815883,1.5839331242738786,0.007833533611013133,0.039555466815584917,0.008898137283720742,0.05658543340187244,0.029498995120453397,231.51876825301622,84.37990932858281,166.55,164.77,0.027917795122453737,0.06405917145305484,3,HIGH,MEDIUM,NONE,60.0
126.63,119.73,123.18,30.17,34.56,141.04,169.65,89.78,30.17,0.1,0.003593734369114032,-2.3473637657597077,1.7694760967328915,-0.003983849024953134,0.030760917901019202,0.0022377820473356014,0.05093796078194324,0.0187272199258679,736.8652321688488,75.80090605285466,96.02,147.31,0.16255666604581476,0.05542424632954224,2,NONE,MEDIUM,MEDIUM,70.0
127.16,135.66,131.41,43.86,48.92,144.92,148.31,80.56,43.86,0.021,7.258942230281562e-05,-0.9063906212981865,1.348895474748879,0.011697228997011755,-0.005610830971002234,0.021379534700097236,0.06821079370002375,0.016880261442044242,-21.044766975366073,46.49023908553947,51.54,152.26,0.07124129203279073,0.039992299066117565,2,NONE,NONE,MEDIUM,85.0
82.22,83.43,82.825,8.01,0.57,155.5,170.8,80.67,6.51,0.404,0.0043152673123784124,2.4303835622866976,2.3499551762945714,0.019055075720256165,0.020662621990057195,0.09176816792397524,0.1094099476544459,0.13536813807310055,47.5109955177981,1.999309813309496,116.61,165.65,0.12810733065218544,0.08325810740602069,3,NONE,MEDIUM,MEDIUM,70.0
105.43,100.79,103.11000000000001,16.8,23.37,170.68,167.4,87.5,16.8,0.0,0.013424755085656992,1.4282382772454916,1.738799603633201,0.017867452254378302,0.010737351368212855,0.019898934108231625,0.050623682632085915,0.00935321891504537,-52.99638229780253,28.733823031874092,118.15,109.08,0.09259452241322558,0.11101995576928825,2,NONE,MEDIUM,MEDIUM,70.0
80.22,88.79,84.505,13.21,18.72,134.57,118.64,70.71,14.59,0.501,0.004119829195534441,1.2395858014951244,-1.1026154673795197,0.007071450068998841,-0.026370425752968996,0.09553479511942281,0.12685165087137915,0.04034692982850835,-57.76729329028982,33.74673309056351,140.51,85.33,0.11355837255394369,0.11812337301800685,3,NONE,MEDIUM,MEDIUM,70.0
96.95,98.26,97.605,15.17,17.74,167.96,176.17,83.63,15.17,0.291,0.0076180602956621435,0.6130558760299054,-0.02819545311388838,0.0004162957344704954,-0.002729852987242709,0.08095726315131652,0.13996650698850888,0.09291160452663272,14.766237036660252,80.65610660883598,80.17,135.22,0.12226590778237723,0.0989113270680041,2,HIGH,MEDIUM,MEDIUM,45.0
77.71,71.8,74.755,7.58,7.92,149.35,163.9,69.93,7.58,0.0,0.04081815586687898,-0.07473883162052997,-2.4630832336863695,-0.01750350567298331,-0.02972777230751622,0.010111919561773486,0.055537596957791424,0.0020604675174342724,-79.62337907410236,3.0987085000781955,143.71,82.78,0.054538864136263354,0.1299396570708199,3,NONE,MEDIUM,MEDIUM,70.0
139.59,131.63,135.61,56.56,55.51,172.78,179.75,77.89,56.56,0.1,0.011016440592105714,-1.5930860197327257,-0.5541705601508795,-0.0146901433667882,-0.006603509741870184,0.008643738280700863,0.05783328805312904,0.01575254566812956,82.24227940011494,25.520858862787637,161.05,74.74,0.05021653519373381,0.15782680826915008,2,NONE,MEDIUM,MEDIUM,70.0
87.14,86.08,86.61,5.48,11.38,152.86,172.71,77.62,8.43,0.81,0.017624504002726193,-0.7216446507383567,0.021277479966985702,-0.02947407309588529,0.0032793945678946113,0.13098676940656045,0.23951705325066838,0.14206834665397938,8.460073714028029,14.7639368838471,143.16,101.24,0.04155637302424242,0.2037530922654901,3,NONE,MEDIUM,MEDIUM,70.0
85.44,94.72,90.08,2.5,9.01,145.72,170.69,86.79,3.8,0.4,0.01639535519717439,1.359919600469639,0.6534800805877428,-0.032413795717778526,-0.0035648300498016816,0.06979013958793823,0.1495227266505621,0.08645375605663885,23.876749017966695,79.33390404020257,136.64,69.69,0.05369652763888344,0.14091786779452076,3,NONE,MEDIUM,MEDIUM,70.0
62.11,59.18,60.644999999999996,15.16,2.49,143.87,149.64,70.33,8.82,0.917,0.022690073402851008,-1.696428461882027,-1.657854316895957,0.0024432321446290484,0.0035757890506494805,0.13622215200599797,0.20247218232437694,0.2347359247457692,72.31846750991983,64.5241221522819,150.9,172.22,0.0009425892691865556,0.04797960629539888,3,HIGH,MEDIUM,NONE,60.0
57.1,69.98,63.540000000000006,35.84,10.17,151.65,152.05,88.99,35.84,0.204,0.015475980219945784,-0.820851169033443,-0.5357565289937471,-0.02120071745251667,-0.011865475421664273,0.05884472659704376,0.11753950928861151,0.09594507595990703,63.04787447976199,37.79722185020763,152.46,85.09,0.07374827337988277,0.20751308550311354,3,NONE,MEDIUM,MEDIUM,70.0
144.63,135.38,140.005,72.24,74.42,174.7,167.63,79.69,72.24,0.1,0.0114813936569641,2.3130944748473494,-1.3103905011223271,0.025736873326228038,-0.019181402027109495,0.005479551814348449,0.044612823461714246,0.020965918088691637,282.6210390746092,3.6076713878546616,33.85,79.3,0.014309459610961306,0.20118346737601522,2,NONE,NONE,NONE,100.0
77.06,73.19,75.125,5.49,7.73,166.37,161.7,80.98,6.61,0.944,0.020856463020221594,-0.7753895473848582,-0.26273460512006297,-0.018949299148564525,0.009156914931033766,0.11528849244156192,0.1926093409827059,0.1631369005738405,41.50319526168864,19.51250924450613,148.52,96.83,0.04656673564621022,0.18110495794610904,3,HIGH,MEDIUM,MEDIUM,45.0
84.54,77.6,81.07,17.87,12.61,69.53,174.65,72.61,17.87,0.0,0.0002501054509194134,2.122416045558295,-1.905604219278878,0.016217759591789283,-0.01822441580838219,0.01194985475069954,0.03431596640537726,0.015748795147233596,31.79068261320639,36.363340651796584,75.76,82.37,0.08961267305203807,0.20993178600309237,3,NONE,MEDIUM,MEDIUM,70.0
71.19,80.92,76.055,3.38,11.63,104.97,162.13,70.62,5.28,0.459,0.01969404656434004,0.18659791824105487,-2.973567750838435,-0.03586489655973918,-0.021506005998265687,0.10744510930503082,0.07498909217643021,0.1607281425738344,49.59093402523882,41.77601032421216,49.39,61.02,0.08637663898028908,0.09828601346310495,3,NONE,NONE,MEDIUM,85.0
84.24,83.42,83.83,11.13,5.23,129.57,152.66,83.11,8.18,0.902,0.020847030287676094,3.0410897995371835,-1.8367351407114318,0.009921079330139915,8.514086708777402e-05,0.11842939634591054,0.15187550440655798,0.11624623065111545,-1.8434322576621691,18.493207622783473,88.9,124.29,0.14434740655218353,0.11634151888203581,3,NONE,MEDIUM,MEDIUM,70.0
75.88,72.5,74.19,2.79,8.05,118.69,151.78,81.02,2.79,0.153,0.004108582849979281,0.961364654280572,0.23679200525797972,0.03057327981527841,-0.014559620120921157,0.047903108118494075,0.07188188006336196,0.14133738798565354,195.04847083416504,45.37515123730787,86.31,78.21,0.06042241563874007,0.12666396204429253,3,NONE,MEDIUM,MEDIUM,70.0
123.03,126.21,124.62,40.7,45.3,144.5,179.5,83.55,40.7,0.051,0.009062119316124329,0.40029150511990963,0.3419683389853878,-0.015543374495499807,0.004109792742851948,0.026648751690491412,0.08049400290911274,0.013978167586169432,-47.54663277095637,66.62102982348446,42.14,122.26,0.059556752320108264,0.09285449862110262,2,NONE,NONE,MEDIUM,85.0
96.94,84.27,90.60499999999999,8.51,20.53,155.0,137.24,74.6,14.52,0.891,0.004443895252552954,-2.5809883465905292,-0.6543502283512637,-0.010755963628481802,-0.05472247861253077,0.11038227882055557,0.20545961633260806,0.18447576100025243,67.1244360701666,58.52853029563603,15.94,110.71,0.037116604557640764,0.15894327981122902,2,HIGH,NONE,NONE,75.0
87.7,64.91,76.305,12.57,6.45,150.03,138.99,85.13,9.51,0.959,0.003151881014622826,-3.8920496524330606,-2.4138975264737406,-0.0241933268398265,0.004287121233260804,0.12844832445674825,0.22534619217358248,0.12073362341908134,-6.006073703409536,1.0867734441276407,101.59,33.4,0.21199649734530124,0.0360057972146427,3,NONE,MEDIUM,MEDIUM,70.0
70.69,90.05,80.37,0.49,9.88,112.87,179.07,74.37,0.49,0.0,0.005987818414378898,1.3611541124468052,2.5004167945822386,-0.019230426849416227,0.02735133111986443,0.017111050845535103,0.027579949449549668,0.02286635947115312,33.63503900241046,32.473207451258936,119.98,123.16,0.07692207145705371,0.1521011029180469,3,NONE,MEDIUM,MEDIUM,70.0
85.07,88.22,86.645,9.85,15.47,170.45,171.91,73.38,9.85,0.0,0.003164867124127224,-0.7341588435917756,0.7346945371274893,-0.0036406783051031177,0.003712265883853094,0.014946699832579236,0.04783074800551926,0.008881555384886886,-40.57848565656072,10.858800812049939,165.04,63.99,0.031071004492808085,0.12568193064963418,3,NONE,MEDIUM,NONE,85.0
137.65,133.45,135.55,59.84,55.71,163.08,178.13,78.51,59.84,0.0,0.004808429944516024,0.28740426974638855,-1.0032037746938616,0.008605558706967165,-0.011906672771888394,0.014781154638020655,0.03923127294486545,0.014695344898536744,-0.580534752428526,13.700533673136109,12.45,78.2,0.015015265166537173,0.15051303794320536,2,NONE,NONE,NONE,100.0
118.64,135.7,127.16999999999999,34.03,45.15,114.26,111.57,77.09,34.03,0.006,0.009900735936061,-3.1850120164958473,5.201620864570399,0.0004693863952756616,0.006765075641987139,0.025900556688025267,0.06251299274876243,0.016320557614375897,-36.98761840929287,55.13306823209268,45.81,164.66,0.15853420528679252,0.002915800121415457,2,NONE,NONE,MEDIUM,85.0
75.43,86.54,80.98500000000001,3.59,11.78,168.89,125.91,77.48,7.68,0.894,0.026232797999127144,1.4832984860454257,-1.22679572686345,0.021708489973604972,-0.0285202443817828,0.15760577300168205,0.23919277105490158,0.14219250497546726,-9.77963416736663,26.240282461208125,110.96,13.2,0.131932100403302,0.019656396050505287,3,NONE,MEDIUM,MEDIUM,70.0
87.45,70.28,78.86500000000001,6.17,3.95,119.34,144.3,80.54,6.17,0.1,0.001037449298768811,-4.362305067640904,0.3187330218307194,0.01169116678641019,-0.03321616091688817,0.0017318884047510252,0.04973044550078398,0.06179131200026733,3467.8575958333986,13.638422347703356,107.02,78.91,0.1442449866714386,0.10649960361032496,3,NONE,MEDIUM,MEDIUM,70.0
156.83,154.66,155.745,78.91,79.3,157.68,162.2,78.25,79.1,0.944,0.0035308805474522087,0.7589944441866447,-0.11485576188707824,-0.0022613809655870343,-0.01630516053351061,0.1555484067808347,0.20494208411803388,0.22239031024914802,42.971769915003065,59.21299137585662,139.83,99.8,0.032189587781449425,0.13444484421784797,2,HIGH,MEDIUM,NONE,60.0
152.67,161.57,157.12,75.14,80.4,149.46,134.25,72.73,75.14,0.014,0.0026857752648506983,-1.7172833292411538,2.035612791713315,-0.00859368469682903,-0.00923153705496882,0.012313868853036536,0.06560590106099018,0.006408757447101676,-47.95496424731444,32.34558342735449,117.33,158.26,0.15650748372003964,0.02678612007470127,2,NONE,MEDIUM,MEDIUM,70.0
107.86,113.81,110.83500000000001,34.21,39.82,175.17,141.63,75.22,35.53,0.471,0.004475333682757987,0.6918466512677857,-0.025344258894022254,0.010370694224230537,0.011335587424937899,0.09031525124499562,0.14084451392130645,0.1212842476560898,34.28988568839328,12.704843976519099,133.0,55.61,0.04042289604478744,0.10348991785967043,2,NONE,MEDIUM,MEDIUM,70.0
